Año,Tipo_Vuelo,Servicio,Region_Aerolinea,Aerolinea,MesNum,Valor
2016,int,reg,usa,continental express (express jet),9,34532
2016,int,reg,usa,delta airlines,9,142859
2016,int,reg,usa,envoy air (american eagle airlines),9,14757
2016,int,reg,usa,frontier,9,27529
2016,int,reg,usa,jetblue,9,45764
2016,int,reg,usa,sun country airlines (mn airlines),9,4734
2016,int,reg,usa,mesa airlines,9,103659
2016,int,reg,usa,skywest airlines,9,26640
2016,int,reg,usa,southwest airlines (airtran airways),9,95437
2016,int,reg,usa,spirit airlines,9,31985
2016,int,reg,usa,united airlines,9,198286
2016,int,reg,usa,virgin america (alaska airlines),9,9691
2016,int,flet,can,air transat,10,16404
2016,int,flet,can,sunwing airlines,10,560
2016,int,flet,csa,avianca,10,595
2016,int,flet,csa,bahamasair,10,693
2016,int,flet,eur,aerowings gmbh,10,5156
2016,int,flet,eur,tui airways,10,47949
2016,int,flet,mex,global air (aerolineas damojh),10,57
2016,int,flet,mex,aeromexico (aerovias de mexico),10,2048
2016,int,flet,mex,interjet (abc aerolineas),10,573
2016,int,flet,mex,magnicharters (grupo aereo monterrey),10,1703
2016,int,flet,mex,volaris (concesionaria vuela cia de aviacion),10,1744
2016,int,flet,usa,ameristar air cargo,10,400
2016,int,flet,usa,virgin america (alaska airlines),10,1520
2016,int,flet,usa,american airlines,10,521
2016,int,flet,usa,frontier,10,7550
2016,int,flet,usa,miami air international,10,488
2016,int,flet,usa,swift air,10,1751
2016,int,reg,can,air canada,10,33537
2016,int,reg,can,air transat,10,3170
2016,int,reg,can,sunwing airlines,10,33442
2016,int,reg,can,west jet,10,54895
2016,int,reg,csa,aerolineas argentinas,10,9503
2016,int,reg,csa,aerorepublica,10,10178
2016,int,reg,csa,avianca,10,41681
2016,int,reg,csa,copa airlines,10,94697
2016,int,reg,csa,cubana de aviacion,10,11860
2016,int,reg,csa,lacsa (lineas aereas costarricences),10,7799
2016,int,reg,csa,lan chile airlines (latam chile),10,16813
2016,int,reg,csa,lan colombia (latam colombia),10,9260
2016,int,reg,csa,lan peru (latam peru),10,33698
2016,int,reg,csa,latam brasil (tam lineas aereas),10,12524
2016,int,reg,csa,taca international airlines,10,11445
2016,int,reg,csa,avianca (taca peru),10,9789
2016,int,reg,csa,tropic air limited,10,509
2016,int,reg,eur,air berlin plc & co.,10,5406
2016,int,reg,eur,air europa (air espana),10,10476
2016,int,reg,eur,air france,10,26945
2016,int,reg,eur,alitalia,10,2100
2016,int,reg,eur,blue panorama,10,2955
2016,int,reg,eur,british airways,10,20991
2016,int,reg,eur,evelop airlines,10,7307
2016,int,reg,eur,iberia,10,35917
2016,int,reg,eur,klm,10,19557
2016,int,reg,eur,lufthansa,10,29822
2016,int,reg,eur,neos air,10,2167
2016,int,reg,eur,orbest airlines,10,3098
2016,int,reg,eur,thomas cook airlines,10,19773
2016,int,reg,eur,tui fly belgium,10,5242
2016,int,reg,eur,tui airlines nederland,10,3825
2016,int,reg,eur,virgin atlantic airways limited,10,9717
2016,int,reg,eur,wamos air,10,5084
2016,int,reg,eur,xl airways france,10,3191
2016,int,reg,mex,aeromar,10,1701
2016,int,reg,mex,aeromexico (aerovias de mexico),10,457116
2016,int,reg,mex,aeromexico connect (aerolitoral),10,85534
2016,int,reg,mex,interjet (abc aerolineas),10,170027
2016,int,reg,mex,vivaaerobus (aeroenlaces),10,4112
2016,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,208546
2016,int,reg,usa,virgin america (alaska airlines),10,120658
2016,int,reg,usa,american airlines,10,361888
2016,int,reg,usa,continental express (express jet),10,37143
2016,int,reg,usa,delta airlines,10,159747
2016,int,reg,usa,envoy air (american eagle airlines),10,21935
2016,int,reg,usa,frontier,10,30790
2016,int,reg,usa,jetblue,10,53845
2016,int,reg,usa,sun country airlines (mn airlines),10,8264
2016,int,reg,usa,mesa airlines,10,97366
2016,int,reg,usa,skywest airlines,10,27139
2016,int,reg,usa,southwest airlines (airtran airways),10,113590
2016,int,reg,usa,spirit airlines,10,28772
2016,int,reg,usa,united airlines,10,266077
2016,int,reg,usa,virgin america (alaska airlines),10,11972
2016,int,flet,can,air transat,11,13888
2016,int,flet,csa,taca international airlines,11,218
2016,int,flet,eur,aerowings gmbh,11,4062
2016,int,flet,eur,polkie linie lotninicze,11,1588
2016,int,flet,eur,tui airlines nederland,11,1393
2016,int,flet,eur,tuifly nordic,11,2213
2016,int,flet,mex,global air (aerolineas damojh),11,238
2016,int,flet,mex,aeromexico (aerovias de mexico),11,258
2016,int,flet,mex,interjet (abc aerolineas),11,74
2016,int,flet,mex,magnicharters (grupo aereo monterrey),11,2004
2016,int,flet,mex,vivaaerobus (aeroenlaces),11,88
2016,int,flet,mex,volaris (concesionaria vuela cia de aviacion),11,1303
2016,int,flet,usa,virgin america (alaska airlines),11,1190
2016,int,flet,usa,frontier,11,1436
2016,int,flet,usa,miami air international,11,443
2016,int,flet,usa,swift air,11,674
2016,int,flet,usa,united airlines,11,435
2016,int,reg,can,air canada,11,56681
2016,int,reg,can,air transat,11,36882
2016,int,reg,can,sunwing airlines,11,61998
2016,int,reg,can,west jet,11,126539
2016,int,reg,csa,aerolineas argentinas,11,8907
2016,int,reg,csa,aerorepublica,11,9612
2016,int,reg,csa,avianca,11,38098
2016,int,reg,csa,copa airlines,11,89224
2016,int,reg,csa,cubana de aviacion,11,12555
2016,int,reg,csa,lacsa (lineas aereas costarricences),11,8242
2016,int,reg,csa,lan chile airlines (latam chile),11,15658
2016,int,reg,csa,lan colombia (latam colombia),11,9026
2016,int,reg,csa,lan peru (latam peru),11,32389
2016,int,reg,csa,latam brasil (tam lineas aereas),11,11822
2016,int,reg,csa,taca international airlines,11,11432
2016,int,reg,csa,avianca (taca peru),11,9454
2016,int,reg,csa,tropic air limited,11,644
2016,int,reg,eur,air berlin plc & co.,11,6515
2016,int,reg,eur,air europa (air espana),11,7911
2016,int,reg,eur,air france,11,22805
2016,int,reg,eur,alitalia,11,1955
2016,int,reg,eur,blue panorama,11,2621
2016,int,reg,eur,british airways,11,17328
2016,int,reg,eur,evelop airlines,11,5901
2016,int,reg,eur,iberia,11,33176
2016,int,reg,eur,klm,11,15954
2016,int,reg,eur,lufthansa,11,29054
2016,int,reg,eur,neos air,11,3274
2016,int,reg,eur,tui airways,11,37597
2016,int,reg,eur,thomas cook airlines,11,10189
2016,int,reg,eur,tui fly belgium,11,4870
2016,int,reg,eur,tui airlines nederland,11,3840
2016,int,reg,eur,virgin atlantic airways limited,11,7038
2016,int,reg,eur,wamos air,11,4010
2016,int,reg,eur,xl airways france,11,3665
2016,int,reg,mex,aeromar,11,2165
2016,int,reg,mex,aeromexico (aerovias de mexico),11,449431
2016,int,reg,mex,aeromexico connect (aerolitoral),11,92132
2016,int,reg,mex,interjet (abc aerolineas),11,208323
2016,int,reg,mex,vivaaerobus (aeroenlaces),11,2547
2016,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,231887
2016,int,reg,usa,virgin america (alaska airlines),11,139157
2016,int,reg,usa,american airlines,11,392273
2016,int,reg,usa,continental express (express jet),11,38443
2016,int,reg,usa,delta airlines,11,165027
2016,int,reg,usa,envoy air (american eagle airlines),11,30240
2016,int,reg,usa,frontier,11,55461
2016,int,reg,usa,jetblue,11,49049
2016,int,reg,usa,sun country airlines (mn airlines),11,10382
2016,int,reg,usa,mesa airlines,11,91060
2016,int,reg,usa,skywest airlines,11,22887
2016,int,reg,usa,southwest airlines (airtran airways),11,128789
2016,int,reg,usa,spirit airlines,11,28179
2016,int,reg,usa,united airlines,11,350280
2016,int,reg,usa,virgin america (alaska airlines),11,12841
2016,int,flet,can,air transat,12,24619
2016,int,flet,can,sunwing airlines,12,1518
2016,int,flet,csa,copa airlines,12,111
2016,int,flet,csa,lacsa (lineas aereas costarricences),12,428
2016,int,flet,csa,taca international airlines,12,98
2016,int,flet,eur,aerowings gmbh,12,4538
2016,int,flet,eur,flugleidir hf,12,180
2016,int,flet,eur,norwegian air shuttle,12,1525
2016,int,flet,eur,polkie linie lotninicze,12,2452
2016,int,flet,eur,tui airlines nederland,12,1696
2016,int,flet,eur,tuifly nordic,12,3389
2016,int,flet,mex,aeromexico (aerovias de mexico),12,314
2016,int,flet,mex,interjet (abc aerolineas),12,300
2016,int,flet,mex,magnicharters (grupo aereo monterrey),12,1960
2016,int,flet,mex,vivaaerobus (aeroenlaces),12,2304
2016,int,flet,mex,volaris (concesionaria vuela cia de aviacion),12,1284
2016,int,flet,usa,virgin america (alaska airlines),12,1309
2016,int,flet,usa,sun country airlines (mn airlines),12,624
2016,int,flet,usa,miami air international,12,158
2016,int,flet,usa,swift air,12,270
2016,int,flet,usa,trans-exec air service,12,11
2016,int,flet,usa,ultimate jetcharters,12,22
2016,int,reg,can,air canada,12,89672
2016,int,reg,can,air transat,12,55357
2016,int,reg,can,sunwing airlines,12,103689
2016,int,reg,can,west jet,12,143209
2016,int,reg,csa,aerolineas argentinas,12,8645
2016,int,reg,csa,aerorepublica,12,7982
2016,int,reg,csa,avianca,12,43605
2016,int,reg,csa,copa airlines,12,90655
2016,int,reg,csa,cubana de aviacion,12,14491
2016,int,reg,csa,lacsa (lineas aereas costarricences),12,7982
2016,int,reg,csa,lan chile airlines (latam chile),12,15421
2016,int,reg,csa,lan colombia (latam colombia),12,9415
2016,int,reg,csa,lan peru (latam peru),12,31212
2016,int,reg,csa,latam brasil (tam lineas aereas),12,11267
2016,int,reg,csa,taca international airlines,12,12030
2016,int,reg,csa,avianca (taca peru),12,9778
2016,int,reg,csa,tropic air limited,12,763
2016,int,reg,eur,air berlin plc & co.,12,6544
2016,int,reg,eur,air europa (air espana),12,9265
2016,int,reg,eur,air france,12,24769
2016,int,reg,eur,alitalia,12,2631
2016,int,reg,eur,blue panorama,12,3101
2016,int,reg,eur,british airways,12,16622
2016,int,reg,eur,evelop airlines,12,6633
2016,int,reg,eur,iberia,12,35484
2016,int,reg,eur,klm,12,16812
2016,int,reg,eur,lufthansa,12,27615
2016,int,reg,eur,neos air,12,5004
2016,int,reg,eur,tui airways,12,31265
2016,int,reg,eur,thomas cook airlines,12,9570
2016,int,reg,eur,tui fly belgium,12,5298
2016,int,reg,eur,tui airlines nederland,12,4062
2016,int,reg,eur,virgin atlantic airways limited,12,6581
2016,int,reg,eur,wamos air,12,3847
2016,int,reg,eur,xl airways france,12,5008
2016,int,reg,mex,aeromar,12,2460
2016,int,reg,mex,aeromexico (aerovias de mexico),12,518653
2016,int,reg,mex,aeromexico connect (aerolitoral),12,96123
2016,int,reg,mex,interjet (abc aerolineas),12,250951
2016,int,reg,mex,vivaaerobus (aeroenlaces),12,9893
2016,int,reg,mex,volaris (concesionaria vuela cia de aviacion),12,316464
2016,int,reg,usa,virgin america (alaska airlines),12,151267
2016,int,reg,usa,american airlines,12,471521
2016,int,reg,usa,continental express (express jet),12,39221
2016,int,reg,usa,delta airlines,12,294738
2016,int,reg,usa,envoy air (american eagle airlines),12,35684
2016,int,reg,usa,frontier,12,59980
2016,int,reg,usa,jetblue,12,106048
2016,int,reg,usa,sun country airlines (mn airlines),12,18268
2016,int,reg,usa,mesa airlines,12,97801
2016,int,reg,usa,skywest airlines,12,26600
2016,int,reg,usa,southwest airlines (airtran airways),12,161123
2016,int,reg,usa,spirit airlines,12,31578
2016,int,reg,usa,united airlines,12,444995
2016,int,reg,usa,virgin america (alaska airlines),12,15453
2017,int,flet,can,air transat,1,43874
2017,int,flet,can,sunwing airlines,1,2111
2017,int,flet,csa,lacsa (lineas aereas costarricences),1,502
2017,int,flet,csa,taca international airlines,1,93
2017,int,flet,csa,tropic air limited,1,40
2017,int,flet,eur,aerowings gmbh,1,4424
2017,int,flet,eur,flugleidir hf,1,1386
2017,int,flet,eur,norwegian air shuttle,1,11904
2017,int,flet,eur,polkie linie lotninicze,1,1972
2017,int,flet,eur,tui airways,1,8330
2017,int,flet,eur,tui airlines nederland,1,1118
2017,int,flet,mex,global air (aerolineas damojh),1,115
2017,int,flet,mex,aeromar,1,78
2017,int,flet,mex,aeromexico (aerovias de mexico),1,1101
2017,int,flet,mex,aeromexico connect (aerolitoral),1,287
2017,int,flet,mex,interjet (abc aerolineas),1,299
2017,int,flet,mex,magnicharters (grupo aereo monterrey),1,95
2017,int,flet,mex,vivaaerobus (aeroenlaces),1,1162
2017,int,flet,mex,volaris (concesionaria vuela cia de aviacion),1,4482
2017,int,flet,usa,virgin america (alaska airlines),1,623
2017,int,flet,usa,atlas air,1,848
2017,int,flet,usa,caribbean sun airlines,1,282
2017,int,flet,usa,delta airlines,1,247
2017,int,flet,usa,sun country airlines (mn airlines),1,3093
2017,int,flet,usa,miami air international,1,6799
2017,int,flet,usa,swift air,1,1079
2017,int,flet,usa,trans-exec air service,1,33
2017,int,flet,usa,ultimate jetcharters,1,16
2017,int,reg,can,air canada,1,118208
2017,int,reg,can,air transat,1,78018
2017,int,reg,can,sunwing airlines,1,139428
2017,int,reg,can,west jet,1,159894
2017,int,reg,csa,aerolineas argentinas,1,9626
2017,int,reg,csa,aerorepublica,1,9777
2017,int,reg,csa,avianca,1,45597
2017,int,reg,csa,copa airlines,1,99660
2017,int,reg,csa,cubana de aviacion,1,10279
2017,int,reg,csa,lacsa (lineas aereas costarricences),1,8692
2017,int,reg,csa,lan chile airlines (latam chile),1,17512
2017,int,reg,csa,lan colombia (latam colombia),1,10149
2017,int,reg,csa,lan peru (latam peru),1,32100
2017,int,reg,csa,latam brasil (tam lineas aereas),1,12057
2017,int,reg,csa,taca international airlines,1,11688
2017,int,reg,csa,avianca (taca peru),1,10716
2017,int,reg,csa,tropic air limited,1,910
2017,int,reg,eur,air berlin plc & co.,1,5960
2017,int,reg,eur,air europa (air espana),1,9903
2017,int,reg,eur,air france,1,20701
2017,int,reg,eur,alitalia,1,2486
2017,int,reg,eur,blue panorama,1,4278
2017,int,reg,eur,british airways,1,16260
2017,int,reg,eur,evelop airlines,1,6168
2017,int,reg,eur,iberia,1,32369
2017,int,reg,eur,klm,1,15778
2017,int,reg,eur,lufthansa,1,30934
2017,int,reg,eur,neos air,1,4968
2017,int,reg,eur,thomas cook airlines,1,10223
2017,int,reg,eur,tui airways,1,30699
2017,int,reg,eur,tui fly belgium,1,5891
2017,int,reg,eur,tui airlines nederland,1,4150
2017,int,reg,eur,virgin atlantic airways limited,1,4224
2017,int,reg,eur,wamos air,1,5100
2017,int,reg,eur,xl airways france,1,5955
2017,int,reg,mex,aeromar,1,1940
2017,int,reg,mex,aeromexico (aerovias de mexico),1,499631
2017,int,reg,mex,aeromexico connect (aerolitoral),1,88056
2017,int,reg,mex,interjet (abc aerolineas),1,219068
2017,int,reg,mex,vivaaerobus (aeroenlaces),1,6122
2017,int,reg,mex,volaris (concesionaria vuela cia de aviacion),1,309904
2017,int,reg,usa,virgin america (alaska airlines),1,148474
2017,int,reg,usa,american airlines,1,454017
2017,int,reg,usa,continental express (express jet),1,34224
2017,int,reg,usa,delta airlines,1,360916
2017,int,reg,usa,envoy air (american eagle airlines),1,31328
